id_contrat,num_contrat,id_client,ref_intermediaire,code_produit,libelle_produit,type_produit,statut_produit,code_regime_fiscal,code_etat_contrat,code_mode_gestion,prime_initiale,somme_versements,somme_rachats,valeur_rachat,valeur_acquise,date_souscription,date_effet_contrat,date_derniere_revue,date_prochaine_revue,flag_nantissement,flag_resynchro,nom_intermediaire,pays_intermediaire,type_intermediaire,score_lc189,risque_contrat,remediation_ouverte
BA001047,BA001047,CLI_0772,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,658000,885000,0,1038200,319700,2021-04-23,2021-04-23,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001048,BA001048,CLI_0773,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,0,251500,73900,2022-07-31,2022-07-31,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA001049,BA001049,CLI_0773,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,TER,C,250000,295000,47000,348400,112200,2019-02-19,2019-02-19,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001050,BA001050,CLI_0774,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,1074000,1074000,163000,1021100,205000,2025-07-29,2025-07-29,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA001051,BA001051,CLI_0774,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,802000,802000,0,774600,150600,2020-09-26,2020-09-26,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA001052,BA001052,CLI_0775,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,1528000,1528000,0,1746100,571400,2023-11-07,2023-11-07,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001053,BA001053,CLI_0776,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,466000,466000,0,615500,138400,2022-11-29,2022-11-29,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001054,BA001054,CLI_0777,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,358000,358000,138000,197000,59200,2021-06-25,2021-06-25,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,True
BA001055,BA001055,CLI_0778,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,483000,483000,0,547600,104000,2020-06-17,2020-06-17,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001056,BA001056,CLI_0778,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,759000,804000,0,1045900,323500,2018-08-25,2018-08-25,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001057,BA001057,CLI_0779,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,743000,743000,322000,589800,190500,2020-05-18,2020-05-18,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA001058,BA001058,CLI_0780,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,250000,0,325000,53300,2022-04-14,2022-04-14,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001059,BA001059,CLI_0781,INT_0008,WEACAP_FI,Wealins Capitalisation Finland,CAP,actif,CAP,ENC,L,1067000,1457000,0,1904100,456200,2025-02-16,2025-02-16,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA001060,BA001060,CLI_0782,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,330000,365000,0,442600,101800,2023-10-28,2023-10-28,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001061,BA001061,CLI_0783,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,688000,688000,0,752500,192200,2025-11-10,2025-11-10,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001062,BA001062,CLI_0784,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,882000,882000,161000,832200,165100,2021-05-09,2021-05-09,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001063,BA001063,CLI_0784,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,1032000,1032000,0,1089100,352300,2025-07-02,2025-07-02,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001064,BA001064,CLI_0785,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,TER,C,250000,250000,37000,261000,53900,2023-04-30,2023-04-30,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001065,BA001065,CLI_0786,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,2016000,3118000,0,3478900,1165900,2023-02-13,2023-02-13,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA001066,BA001066,CLI_0786,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,1384000,1384000,374000,1001400,330600,2021-07-06,2021-07-06,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA001067,BA001067,CLI_0787,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,1465000,1465000,0,1576200,432700,2018-11-10,2018-11-10,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001068,BA001068,CLI_0788,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,304000,0,286700,69400,2019-09-26,2019-09-26,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001069,BA001069,CLI_0788,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,375000,0,542200,185500,2022-05-21,2022-05-21,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001070,BA001070,CLI_0788,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,SUS,L,272000,272000,0,296700,72000,2026-01-12,2026-01-12,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001071,BA001071,CLI_0789,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,TER,C,250000,339000,0,375900,71200,2025-05-30,2025-05-30,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,True
BA001072,BA001072,CLI_0790,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,277000,0,327900,93200,2020-02-16,2020-02-16,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001073,BA001073,CLI_0791,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,818000,975000,308000,710700,232600,2024-09-14,2024-09-14,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001074,BA001074,CLI_0792,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,L,387000,387000,0,546800,182300,2019-01-04,2019-01-04,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA001075,BA001075,CLI_0793,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,258000,374000,0,464800,84600,2024-02-13,2024-02-13,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001076,BA001076,CLI_0793,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,981000,1128000,0,1251200,350400,2025-06-23,2025-06-23,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA001077,BA001077,CLI_0793,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,776000,925000,0,819900,216200,2022-05-02,2022-05-02,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001078,BA001078,CLI_0794,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,250000,250000,24000,282000,68400,2024-02-21,2024-02-21,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001079,BA001079,CLI_0795,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,250000,250000,0,246500,72300,2022-10-21,2022-10-21,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001080,BA001080,CLI_0796,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,L,250000,250000,0,224100,69100,2025-03-06,2025-03-06,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001081,BA001081,CLI_0797,INT_0006,EPLAT_BRD,ePlatinum Birdie,AV,actif,AV,SUS,C,794000,888000,0,793200,257100,2020-12-22,2020-12-22,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA001082,BA001082,CLI_0798,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,454000,454000,0,491200,152800,2022-11-19,2022-11-19,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001083,BA001083,CLI_0799,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,TER,C,250000,347000,56000,415100,96900,2025-07-30,2025-07-30,,,False,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001084,BA001084,CLI_0799,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,L,250000,250000,97000,158800,47700,2025-09-14,2025-09-14,,,False,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001085,BA001085,CLI_0800,INT_0006,WEALIFE_LU,Wealins Life Luxembourg,AV,actif,AV,SUS,C,983000,983000,0,1293800,382900,2018-11-21,2018-11-21,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA001086,BA001086,CLI_0801,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,SUS,L,299000,371000,73000,357500,95700,2019-01-22,2019-01-22,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA001087,BA001087,CLI_0801,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,287000,0,294400,74200,2026-01-13,2026-01-13,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001088,BA001088,CLI_0802,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,367000,434000,0,597800,108700,2023-01-08,2023-01-08,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001089,BA001089,CLI_0803,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,TER,C,250000,250000,0,268900,69100,2023-06-07,2023-06-07,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001090,BA001090,CLI_0804,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,353000,405000,65000,362300,96000,2019-07-26,2019-07-26,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA001091,BA001091,CLI_0805,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,SUS,C,541000,541000,0,668100,136900,2020-09-16,2020-09-16,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA001092,BA001092,CLI_0806,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,468000,468000,167000,285100,78000,2021-03-22,2021-03-22,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001093,BA001093,CLI_0807,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,250000,250000,0,295400,69500,2024-11-17,2024-11-17,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001094,BA001094,CLI_0808,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,250000,250000,23000,297900,64200,2021-08-21,2021-08-21,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA001095,BA001095,CLI_0808,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,250000,273000,0,333600,82000,2021-01-01,2021-01-01,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA001096,BA001096,CLI_0809,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,338000,456000,0,452400,95000,2021-09-18,2021-09-18,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001097,BA001097,CLI_0810,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,577000,577000,0,615100,125800,2019-08-16,2019-08-16,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA001098,BA001098,CLI_0811,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,283000,0,329000,52500,2022-04-04,2022-04-04,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001099,BA001099,CLI_0811,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,TER,C,250000,250000,0,359900,83400,2020-06-30,2020-06-30,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001100,BA001100,CLI_0812,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,782000,954000,0,1196400,312800,2019-02-13,2019-02-13,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001101,BA001101,CLI_0813,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,250000,0,272800,67000,2021-02-28,2021-02-28,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001102,BA001102,CLI_0814,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,312000,363000,0,340100,85400,2024-05-24,2024-05-24,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA001103,BA001103,CLI_0814,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,1040000,1126000,122000,1408700,386000,2021-02-13,2021-02-13,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA001104,BA001104,CLI_0815,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,1217000,1217000,0,1292400,425900,2020-06-12,2020-06-12,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001105,BA001105,CLI_0816,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,543000,543000,0,630300,136900,2021-08-12,2021-08-12,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001106,BA001106,CLI_0817,INT_0010,WEALINS_DE,Wealins Germany,AV,legacy,AV,ENC,C,675000,892000,0,968000,235000,2022-09-06,2022-09-06,,,False,True,Rhine Capital Advisors,Germany,courtier,0,LOW,False
BA001107,BA001107,CLI_0818,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,281000,310000,0,417500,117700,2021-12-25,2021-12-25,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001108,BA001108,CLI_0819,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,0,324200,80300,2024-01-03,2024-01-03,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001109,BA001109,CLI_0820,INT_0006,WEACAP_LU,Wealins Capi Luxembourg,CAP,actif,CAP,ENC,C,2037000,2037000,0,2198400,337500,2021-05-03,2021-05-03,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA001110,BA001110,CLI_0821,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,714000,714000,0,646400,198800,2023-05-18,2023-05-18,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001111,BA001111,CLI_0822,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,337000,419000,0,369200,56700,2024-03-18,2024-03-18,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA001112,BA001112,CLI_0823,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,424000,504000,0,479300,105400,2018-11-05,2018-11-05,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001113,BA001113,CLI_0824,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,0,275300,42400,2024-03-21,2024-03-21,,,True,False,Valoria Capital,France,courtier,0,LOW,False
BA001114,BA001114,CLI_0825,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,446000,492000,125000,469500,87100,2019-09-28,2019-09-28,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001115,BA001115,CLI_0826,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,316000,390000,0,432500,86500,2023-05-05,2023-05-05,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001116,BA001116,CLI_0826,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,250000,250000,69000,181400,55500,2022-07-23,2022-07-23,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA001117,BA001117,CLI_0827,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,SUS,C,250000,250000,0,243500,67500,2019-07-15,2019-07-15,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001118,BA001118,CLI_0828,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,TER,C,411000,437000,0,514100,79400,2021-01-28,2021-01-28,,,False,True,Milano Fiduciaria,Italy,fiduciaire,0,LOW,True
BA001119,BA001119,CLI_0829,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,662000,662000,0,889600,202800,2019-03-21,2019-03-21,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001120,BA001120,CLI_0830,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,L,681000,734000,0,965400,220200,2020-12-15,2020-12-15,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA001121,BA001121,CLI_0831,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,250000,279000,55000,315000,84100,2020-02-19,2020-02-19,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA001122,BA001122,CLI_0831,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,285000,78000,226700,50900,2020-06-22,2020-06-22,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001123,BA001123,CLI_0832,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,250000,250000,0,292800,45000,2019-12-21,2019-12-21,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001124,BA001124,CLI_0833,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,TER,L,477000,550000,0,652400,215000,2023-02-24,2023-02-24,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001125,BA001125,CLI_0834,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,0,348200,60000,2021-09-20,2021-09-20,,,False,True,Valoria Capital,France,courtier,0,LOW,True
BA001126,BA001126,CLI_0834,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,595000,595000,0,772000,117400,2026-05-29,2026-05-29,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001127,BA001127,CLI_0834,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,263000,0,303800,96500,2023-09-26,2023-09-26,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA001128,BA001128,CLI_0835,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,L,765000,765000,0,923600,146800,2020-11-14,2020-11-14,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001129,BA001129,CLI_0836,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,547000,583000,189000,500500,98200,2019-12-31,2019-12-31,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001130,BA001130,CLI_0837,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,1193000,1193000,0,1728500,503100,2023-11-13,2023-11-13,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA001131,BA001131,CLI_0837,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,1636000,1636000,0,1872900,285000,2023-04-06,2023-04-06,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001132,BA001132,CLI_0837,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,TER,C,2650000,2650000,992000,1591900,274800,2020-04-06,2020-04-06,,,True,False,Valoria Capital,France,courtier,0,LOW,False
BA001133,BA001133,CLI_0838,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,325000,0,328800,82400,2022-06-16,2022-06-16,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001134,BA001134,CLI_0838,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,296000,0,415400,93700,2020-10-10,2020-10-10,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA001135,BA001135,CLI_0839,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,479000,511000,0,520900,87200,2025-01-18,2025-01-18,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001136,BA001136,CLI_0840,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,791000,1020000,0,1395900,404600,2024-06-17,2024-06-17,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001137,BA001137,CLI_0841,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,976000,1026000,220000,957800,188100,2025-12-13,2025-12-13,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001138,BA001138,CLI_0842,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,L,973000,1166000,0,1175200,252600,2020-07-02,2020-07-02,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA001139,BA001139,CLI_0843,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,388000,388000,64000,317800,84500,2019-10-22,2019-10-22,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001140,BA001140,CLI_0844,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,C,1419000,1419000,0,1493100,307800,2020-05-30,2020-05-30,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA001141,BA001141,CLI_0844,INT_0008,WEACAP_FI,Wealins Capitalisation Finland,CAP,actif,CAP,ENC,L,890000,1395000,88000,1592900,509300,2023-12-27,2023-12-27,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA001142,BA001142,CLI_0845,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,250000,0,287400,60700,2022-02-16,2022-02-16,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001143,BA001143,CLI_0846,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,250000,273000,0,282000,98100,2021-06-03,2021-06-03,,,True,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001144,BA001144,CLI_0847,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,L,255000,255000,0,330300,61600,2021-09-24,2021-09-24,,,False,True,Porto Investimentos,Portugal,courtier,0,LOW,False
BA001145,BA001145,CLI_0848,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,381000,554000,0,605800,95800,2020-05-11,2020-05-11,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA001146,BA001146,CLI_0848,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,365000,528000,135000,358200,85100,2019-04-07,2019-04-07,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA001147,BA001147,CLI_0848,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,L,343000,460000,52000,578000,114700,2025-12-10,2025-12-10,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA001148,BA001148,CLI_0849,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,250000,368000,105000,291200,63700,2021-09-27,2021-09-27,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA001149,BA001149,CLI_0850,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,TER,C,250000,250000,0,338900,53100,2019-02-14,2019-02-14,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001150,BA001150,CLI_0850,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,617000,617000,269000,431600,130700,2023-11-26,2023-11-26,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001151,BA001151,CLI_0851,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,271000,271000,0,285200,50300,2018-11-20,2018-11-20,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001152,BA001152,CLI_0852,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,TER,L,250000,250000,75000,167000,29100,2021-11-14,2021-11-14,,,True,False,Valoria Capital,France,courtier,0,LOW,False
BA001153,BA001153,CLI_0853,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,678000,980000,0,1164000,284500,2022-06-21,2022-06-21,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA001154,BA001154,CLI_0854,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,2099000,2442000,0,2390700,749500,2019-06-25,2019-06-25,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001155,BA001155,CLI_0855,INT_0003,WEALIFE_NO,Wealins Life Norway,AV,actif,AV,ENC,C,1672000,1672000,159000,1786000,379400,2026-02-17,2026-02-17,,,True,False,Nordic Wealth Partners,Norway,courtier,0,LOW,False
BA001156,BA001156,CLI_0856,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,566000,566000,0,803600,131300,2025-11-14,2025-11-14,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA001157,BA001157,CLI_0857,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,318000,417000,0,451500,104400,2023-11-12,2023-11-12,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001158,BA001158,CLI_0857,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,351000,462000,0,618600,117700,2026-04-30,2026-04-30,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA001159,BA001159,CLI_0858,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,306000,0,439800,79500,2026-02-26,2026-02-26,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001160,BA001160,CLI_0859,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,60000,233200,74500,2021-02-04,2021-02-04,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001161,BA001161,CLI_0860,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,TER,C,250000,250000,72000,242000,76500,2025-08-01,2025-08-01,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA001162,BA001162,CLI_0861,INT_0006,WEALIFE_LU,Wealins Life Luxembourg,AV,actif,AV,ENC,C,779000,1141000,0,1054400,335800,2024-12-09,2024-12-09,,,False,True,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA001163,BA001163,CLI_0862,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,474000,474000,0,447000,137800,2025-06-01,2025-06-01,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
