id_transaction,id_contrat,code_type_evt,libelle_evt,code_statut_evt,date_effet,date_execution,montant_total_brut,montant_total_net,montant_frais,plus_value_taxable,devise,pays_banque_origine,pays_banque_dest,est_tiers_payeur,perte_acceptee,montant_penalite,flag_atypique,fonds_source,fonds_cible,est_suspect
EVT_002504,BA001075,OUV,Ouverture / Souscription,VAL,2024-02-13,2024-02-13,258000.0,258000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002505,BA001075,VLC,Versement libre complémentaire,VAL,2027-07-31,2027-07-31,58000.0,58000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002506,BA001075,VLC,Versement libre complémentaire,VAL,2024-09-10,2024-09-10,58000.0,58000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002507,BA001076,OUV,Ouverture / Souscription,VAL,2025-06-23,2025-06-23,981000.0,981000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002508,BA001076,VLC,Versement libre complémentaire,VAL,2030-08-16,2030-08-16,74000.0,74000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002509,BA001076,VLC,Versement libre complémentaire,VAL,2029-05-09,2029-05-09,74000.0,74000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002510,BA001077,OUV,Ouverture / Souscription,VAL,2022-05-02,2022-05-02,776000.0,776000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002511,BA001077,VLC,Versement libre complémentaire,VAL,2023-03-23,2023-03-23,74000.0,74000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002512,BA001077,VLC,Versement libre complémentaire,VAL,2025-12-23,2025-12-23,74000.0,74000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002513,BA001078,OUV,Ouverture / Souscription,VAL,2024-02-21,2024-02-21,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002514,BA001078,RAP,Rachat partiel,VAL,2026-04-09,2026-04-09,-24000.0,-24000.0,0.0,2955.63,EUR,France,France,False,False,0.0,False,,,False
EVT_002515,BA001079,OUV,Ouverture / Souscription,VAL,2022-10-21,2022-10-21,250000.0,250000.0,0.0,0.0,EUR,Belgium,,True,False,0.0,False,,,False
EVT_002516,BA001080,OUV,Ouverture / Souscription,VAL,2025-03-06,2025-03-06,250000.0,250000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_002517,BA001081,OUV,Ouverture / Souscription,VAL,2020-12-22,2020-12-22,794000.0,794000.0,0.0,0.0,EUR,Luxembourg,,False,False,0.0,False,,,False
EVT_002518,BA001081,VLC,Versement libre complémentaire,VAL,2022-05-08,2022-05-08,47000.0,47000.0,0.0,0.0,EUR,Luxembourg,,False,False,0.0,False,,,False
EVT_002519,BA001081,VLC,Versement libre complémentaire,VAL,2025-04-10,2025-04-10,47000.0,47000.0,0.0,0.0,EUR,Luxembourg,,False,False,0.0,False,,,False
EVT_002520,BA001082,OUV,Ouverture / Souscription,VAL,2022-11-19,2022-11-19,454000.0,454000.0,0.0,0.0,EUR,France,,True,False,0.0,False,,,False
EVT_002521,BA001082,ARB,Arbitrage entre fonds,VAL,2023-09-08,2023-09-08,68000.0,68000.0,340.0,0.0,EUR,,,False,False,0.0,False,XS2428662824,FR0010392225,False
EVT_002522,BA001083,OUV,Ouverture / Souscription,VAL,2025-07-30,2025-07-30,250000.0,250000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_002523,BA001083,VLC,Versement libre complémentaire,VAL,2029-03-01,2029-03-01,48000.0,48000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_002524,BA001083,VLC,Versement libre complémentaire,VAL,2029-10-17,2029-10-17,48000.0,48000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_002525,BA001083,RAP,Rachat partiel,VAL,2029-10-14,2029-10-14,-28000.0,-28000.0,0.0,726.15,EUR,Belgium,Belgium,False,False,0.0,False,,,False
EVT_002526,BA001083,RAP,Rachat partiel,VAL,2029-05-08,2029-05-08,-28000.0,-28000.0,0.0,3787.47,EUR,Belgium,Belgium,False,False,0.0,False,,,False
EVT_002527,BA001084,OUV,Ouverture / Souscription,VAL,2025-09-14,2025-09-14,250000.0,250000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_002528,BA001084,ARB,Arbitrage entre fonds,VAL,2027-05-28,2027-05-28,47000.0,47000.0,235.0,0.0,EUR,,,False,False,0.0,False,LU0104884860,XS2428662824,False
EVT_002529,BA001084,RAP,Rachat partiel,VAL,2027-01-12,2027-01-12,-97000.0,-97000.0,0.0,11957.72,EUR,Belgium,Belgium,False,False,0.0,False,,,False
EVT_002530,BA001085,OUV,Ouverture / Souscription,VAL,2018-11-21,2018-11-21,983000.0,983000.0,0.0,0.0,EUR,Luxembourg,,False,False,0.0,False,,,False
EVT_002531,BA001086,OUV,Ouverture / Souscription,VAL,2019-01-22,2019-01-22,299000.0,299000.0,0.0,0.0,EUR,France,,True,False,0.0,False,,,False
EVT_002532,BA001086,VLC,Versement libre complémentaire,VAL,2023-02-11,2023-02-11,72000.0,72000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002533,BA001086,RAP,Rachat partiel,VAL,2023-03-18,2023-03-18,-36000.0,-36000.0,0.0,3868.04,EUR,France,France,False,False,0.0,False,,,False
EVT_002534,BA001086,RAP,Rachat partiel,VAL,2020-07-25,2020-07-25,-36000.0,-34920.0,1080.0,0.0,EUR,France,France,False,True,1080.0,False,,,False
EVT_002535,BA001087,OUV,Ouverture / Souscription,VAL,2026-01-13,2026-01-13,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002536,BA001087,VLC,Versement libre complémentaire,VAL,2029-12-13,2029-12-13,12000.0,12000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002537,BA001087,VLC,Versement libre complémentaire,VAL,2030-03-02,2030-03-02,12000.0,12000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002538,BA001087,VLC,Versement libre complémentaire,VAL,2028-09-27,2028-09-27,12000.0,12000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002539,BA001088,OUV,Ouverture / Souscription,VAL,2023-01-08,2023-01-08,367000.0,367000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002540,BA001088,VLC,Versement libre complémentaire,VAL,2023-12-23,2023-12-23,34000.0,34000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002541,BA001088,VLC,Versement libre complémentaire,VAL,2027-11-13,2027-11-13,34000.0,34000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002542,BA001089,OUV,Ouverture / Souscription,VAL,2023-06-07,2023-06-07,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002543,BA001090,OUV,Ouverture / Souscription,VAL,2019-07-26,2019-07-26,353000.0,353000.0,0.0,0.0,EUR,Sweden,,False,False,0.0,False,,,False
EVT_002544,BA001090,VLC,Versement libre complémentaire,VAL,2020-03-21,2020-03-21,52000.0,52000.0,0.0,0.0,EUR,Sweden,,False,False,0.0,False,,,False
EVT_002545,BA001090,RAP,Rachat partiel,VAL,2022-07-17,2022-07-17,-65000.0,-65000.0,0.0,4398.35,EUR,Sweden,Sweden,False,False,0.0,False,,,False
EVT_002546,BA001091,OUV,Ouverture / Souscription,VAL,2020-09-16,2020-09-16,541000.0,541000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_002547,BA001092,OUV,Ouverture / Souscription,VAL,2021-03-22,2021-03-22,468000.0,468000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002548,BA001092,RAP,Rachat partiel,VAL,2025-12-04,2025-12-04,-84000.0,-84000.0,0.0,8793.5,EUR,France,France,False,False,0.0,False,,,False
EVT_002549,BA001092,RAP,Rachat partiel,VAL,2023-11-18,2023-11-18,-84000.0,-84000.0,0.0,11134.46,EUR,France,France,False,False,0.0,False,,,False
EVT_002550,BA001093,OUV,Ouverture / Souscription,VAL,2024-11-17,2024-11-17,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002551,BA001094,OUV,Ouverture / Souscription,VAL,2021-08-21,2021-08-21,250000.0,250000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_002552,BA001094,RAP,Rachat partiel,VAL,2026-11-01,2026-11-01,-23000.0,-23000.0,0.0,1342.67,EUR,Italy,Italy,False,False,0.0,False,,,False
EVT_002553,BA001095,OUV,Ouverture / Souscription,VAL,2021-01-01,2021-01-01,250000.0,250000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_002554,BA001095,VLC,Versement libre complémentaire,VAL,2025-05-24,2025-05-24,23000.0,23000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_002555,BA001096,OUV,Ouverture / Souscription,VAL,2021-09-18,2021-09-18,338000.0,338000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002556,BA001096,VLC,Versement libre complémentaire,VAL,2023-11-14,2023-11-14,118000.0,118000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002557,BA001097,OUV,Ouverture / Souscription,VAL,2019-08-16,2019-08-16,577000.0,577000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002558,BA001097,ARB,Arbitrage entre fonds,VAL,2020-08-27,2020-08-27,162000.0,162000.0,810.0,0.0,EUR,,,False,False,0.0,False,PE_CAY_01,FR0010392225,False
EVT_002559,BA001098,OUV,Ouverture / Souscription,VAL,2022-04-04,2022-04-04,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002560,BA001098,VLC,Versement libre complémentaire,VAL,2024-04-28,2024-04-28,33000.0,33000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002561,BA001098,ARB,Arbitrage entre fonds,VAL,2024-09-15,2024-09-15,54000.0,54000.0,0.0,0.0,EUR,,,False,False,0.0,False,FID_BNP,LU0255977539,False
EVT_002562,BA001099,OUV,Ouverture / Souscription,VAL,2020-06-30,2020-06-30,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002563,BA001100,OUV,Ouverture / Souscription,VAL,2019-02-13,2019-02-13,782000.0,782000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002564,BA001100,VLC,Versement libre complémentaire,VAL,2020-01-07,2020-01-07,172000.0,172000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002565,BA001101,OUV,Ouverture / Souscription,VAL,2021-02-28,2021-02-28,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002566,BA001102,OUV,Ouverture / Souscription,VAL,2024-05-24,2024-05-24,312000.0,312000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_002567,BA001102,VLC,Versement libre complémentaire,VAL,2025-01-11,2025-01-11,26000.0,26000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_002568,BA001102,VLC,Versement libre complémentaire,VAL,2026-04-30,2026-04-30,26000.0,26000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_002569,BA001103,OUV,Ouverture / Souscription,VAL,2021-02-13,2021-02-13,1040000.0,1040000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_002570,BA001103,VLC,Versement libre complémentaire,VAL,2025-08-25,2025-08-25,43000.0,43000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_002571,BA001103,VLC,Versement libre complémentaire,VAL,2022-03-14,2022-03-14,43000.0,43000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_002572,BA001103,RAP,Rachat partiel,VAL,2025-11-30,2025-11-30,-61000.0,-61000.0,0.0,4907.06,EUR,Portugal,Portugal,False,False,0.0,False,,,False
EVT_002573,BA001103,RAP,Rachat partiel,VAL,2024-01-06,2024-01-06,-61000.0,-61000.0,0.0,5497.06,EUR,Portugal,Portugal,False,False,0.0,False,,,False
EVT_002574,BA001104,OUV,Ouverture / Souscription,VAL,2020-06-12,2020-06-12,1217000.0,1217000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002575,BA001105,OUV,Ouverture / Souscription,VAL,2021-08-12,2021-08-12,543000.0,543000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002576,BA001105,ARB,Arbitrage entre fonds,VAL,2023-02-13,2023-02-13,169000.0,169000.0,845.0,0.0,EUR,,,False,False,0.0,False,XS2428662824,FR0010392225,False
EVT_002577,BA001106,OUV,Ouverture / Souscription,VAL,2022-09-06,2022-09-06,675000.0,675000.0,0.0,0.0,EUR,Germany,,False,False,0.0,False,,,False
EVT_002578,BA001106,VLC,Versement libre complémentaire,VAL,2024-09-27,2024-09-27,108000.0,108000.0,0.0,0.0,EUR,Germany,,False,False,0.0,False,,,False
EVT_002579,BA001106,VLC,Versement libre complémentaire,VAL,2026-07-22,2026-07-22,108000.0,108000.0,0.0,0.0,EUR,Germany,,False,False,0.0,False,,,False
EVT_002580,BA001107,OUV,Ouverture / Souscription,VAL,2021-12-25,2021-12-25,281000.0,281000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002581,BA001107,VLC,Versement libre complémentaire,VAL,2025-09-29,2025-09-29,29000.0,29000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002582,BA001108,OUV,Ouverture / Souscription,VAL,2024-01-03,2024-01-03,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002583,BA001109,OUV,Ouverture / Souscription,VAL,2021-05-03,2021-05-03,2037000.0,2037000.0,0.0,0.0,EUR,Luxembourg,,False,False,0.0,False,,,False
EVT_002584,BA001110,OUV,Ouverture / Souscription,VAL,2023-05-18,2023-05-18,714000.0,714000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002585,BA001111,OUV,Ouverture / Souscription,VAL,2024-03-18,2024-03-18,337000.0,337000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_002586,BA001111,VLC,Versement libre complémentaire,VAL,2027-09-24,2027-09-24,82000.0,82000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_002587,BA001112,OUV,Ouverture / Souscription,VAL,2018-11-05,2018-11-05,424000.0,424000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_002588,BA001112,VLC,Versement libre complémentaire,VAL,2023-08-29,2023-08-29,80000.0,80000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_002589,BA001112,ARB,Arbitrage entre fonds,VAL,2020-04-16,2020-04-16,129000.0,129000.0,645.0,0.0,EUR,,,False,False,0.0,False,FID_BNP,XS2428662824,False
EVT_002590,BA001113,OUV,Ouverture / Souscription,VAL,2024-03-21,2024-03-21,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002591,BA001114,OUV,Ouverture / Souscription,VAL,2019-09-28,2019-09-28,446000.0,446000.0,0.0,0.0,EUR,France,,True,False,0.0,False,,,False
EVT_002592,BA001114,VLC,Versement libre complémentaire,VAL,2020-05-31,2020-05-31,46000.0,46000.0,0.0,0.0,EUR,France,,True,False,0.0,False,,,False
EVT_002593,BA001114,ARB,Arbitrage entre fonds,VAL,2022-08-12,2022-08-12,54000.0,54000.0,270.0,0.0,EUR,,,False,False,0.0,False,XS2428662824,FID_UBS,False
EVT_002594,BA001114,ARB,Arbitrage entre fonds,VAL,2023-06-10,2023-06-10,116000.0,116000.0,580.0,0.0,EUR,,,False,False,0.0,False,XS2428662824,FID_UBS,False
EVT_002595,BA001114,ARB,Arbitrage entre fonds,VAL,2022-05-14,2022-05-14,64000.0,64000.0,320.0,0.0,EUR,,,False,False,0.0,False,FID_UBS,XS2428662824,False
EVT_002596,BA001114,RAP,Rachat partiel,VAL,2021-01-08,2021-01-08,-62000.0,-62000.0,0.0,6355.32,EUR,France,France,False,False,0.0,False,,,False
EVT_002597,BA001114,RAP,Rachat partiel,VAL,2024-12-15,2024-12-15,-62000.0,-62000.0,0.0,5326.08,EUR,France,France,False,False,0.0,False,,,False
EVT_002598,BA001115,OUV,Ouverture / Souscription,VAL,2023-05-05,2023-05-05,316000.0,316000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002599,BA001115,VLC,Versement libre complémentaire,VAL,2026-01-04,2026-01-04,74000.0,74000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002600,BA001116,OUV,Ouverture / Souscription,VAL,2022-07-23,2022-07-23,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002601,BA001116,RAP,Rachat partiel,VAL,2027-06-10,2027-06-10,-34000.0,-34000.0,0.0,4737.67,EUR,France,France,False,False,0.0,False,,,False
EVT_002602,BA001116,RAP,Rachat partiel,VAL,2027-10-11,2027-10-11,-34000.0,-34000.0,0.0,5051.56,EUR,France,France,True,False,0.0,False,,,False
EVT_002603,BA001117,OUV,Ouverture / Souscription,VAL,2019-07-15,2019-07-15,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002604,BA001118,OUV,Ouverture / Souscription,VAL,2021-01-28,2021-01-28,411000.0,411000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_002605,BA001118,VLC,Versement libre complémentaire,VAL,2022-03-03,2022-03-03,13000.0,13000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_002606,BA001118,VLC,Versement libre complémentaire,VAL,2023-08-18,2023-08-18,13000.0,13000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_002607,BA001118,ARB,Arbitrage entre fonds,VAL,2022-08-15,2022-08-15,152000.0,152000.0,0.0,0.0,EUR,,,False,False,0.0,False,FID_UBS,FR0010392225,False
EVT_002608,BA001118,ARB,Arbitrage entre fonds,VAL,2023-12-05,2023-12-05,38000.0,38000.0,190.0,0.0,EUR,,,False,False,0.0,False,FR0010392225,FID_UBS,False
EVT_002609,BA001119,OUV,Ouverture / Souscription,VAL,2019-03-21,2019-03-21,662000.0,662000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002610,BA001120,OUV,Ouverture / Souscription,VAL,2020-12-15,2020-12-15,681000.0,681000.0,0.0,0.0,EUR,Sweden,,False,False,0.0,False,,,False
EVT_002611,BA001120,VLC,Versement libre complémentaire,VAL,2021-12-24,2021-12-24,53000.0,53000.0,0.0,0.0,EUR,Sweden,,False,False,0.0,False,,,False
EVT_002612,BA001121,OUV,Ouverture / Souscription,VAL,2020-02-19,2020-02-19,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002613,BA001121,VLC,Versement libre complémentaire,VAL,2023-01-12,2023-01-12,10000.0,10000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002614,BA001121,VLC,Versement libre complémentaire,VAL,2022-09-08,2022-09-08,10000.0,10000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002615,BA001121,VLC,Versement libre complémentaire,VAL,2022-07-01,2022-07-01,10000.0,10000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002616,BA001121,RAP,Rachat partiel,VAL,2021-10-04,2021-10-04,-55000.0,-55000.0,0.0,4328.94,EUR,France,France,False,False,0.0,False,,,False
EVT_002617,BA001122,OUV,Ouverture / Souscription,VAL,2020-06-22,2020-06-22,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002618,BA001122,VLC,Versement libre complémentaire,VAL,2023-03-07,2023-03-07,35000.0,35000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002619,BA001122,RAP,Rachat partiel,VAL,2023-04-26,2023-04-26,-78000.0,-78000.0,0.0,9991.09,EUR,France,France,False,False,0.0,False,,,False
EVT_002620,BA001123,OUV,Ouverture / Souscription,VAL,2019-12-21,2019-12-21,250000.0,250000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_002621,BA001124,OUV,Ouverture / Souscription,VAL,2023-02-24,2023-02-24,477000.0,477000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002622,BA001124,VLC,Versement libre complémentaire,VAL,2028-05-08,2028-05-08,36000.0,36000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002623,BA001124,VLC,Versement libre complémentaire,VAL,2026-09-20,2026-09-20,36000.0,36000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002624,BA001124,ARB,Arbitrage entre fonds,VAL,2024-06-08,2024-06-08,84000.0,84000.0,420.0,0.0,EUR,,,False,False,0.0,False,FR001400OJI4,XS2428662824,False
EVT_002625,BA001125,OUV,Ouverture / Souscription,VAL,2021-09-20,2021-09-20,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002626,BA001126,OUV,Ouverture / Souscription,VAL,2026-05-29,2026-05-29,595000.0,595000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002627,BA001127,OUV,Ouverture / Souscription,VAL,2023-09-26,2023-09-26,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002628,BA001127,VLC,Versement libre complémentaire,VAL,2025-06-19,2025-06-19,6000.0,6000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002629,BA001127,VLC,Versement libre complémentaire,VAL,2027-06-09,2027-06-09,6000.0,6000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002630,BA001128,OUV,Ouverture / Souscription,VAL,2020-11-14,2020-11-14,765000.0,765000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_002631,BA001129,OUV,Ouverture / Souscription,VAL,2019-12-31,2019-12-31,547000.0,547000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_002632,BA001129,VLC,Versement libre complémentaire,VAL,2024-03-27,2024-03-27,18000.0,18000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_002633,BA001129,VLC,Versement libre complémentaire,VAL,2024-03-03,2024-03-03,18000.0,18000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_002634,BA001129,RAP,Rachat partiel,VAL,2021-01-18,2021-01-18,-94000.0,-94000.0,0.0,10733.36,EUR,Belgium,Belgium,False,False,0.0,False,,,False
EVT_002635,BA001129,RAP,Rachat partiel,VAL,2022-06-20,2022-06-20,-94000.0,-94000.0,0.0,13687.55,EUR,Belgium,Belgium,False,False,0.0,False,,,False
EVT_002636,BA001130,OUV,Ouverture / Souscription,VAL,2023-11-13,2023-11-13,1193000.0,1193000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002637,BA001131,OUV,Ouverture / Souscription,VAL,2023-04-06,2023-04-06,1636000.0,1636000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002638,BA001132,OUV,Ouverture / Souscription,VAL,2020-04-06,2020-04-06,2650000.0,2650000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002639,BA001132,RAP,Rachat partiel,VAL,2024-03-05,2024-03-05,-992000.0,-992000.0,0.0,113773.83,EUR,France,France,False,False,0.0,False,,,False
EVT_002640,BA001133,OUV,Ouverture / Souscription,VAL,2022-06-16,2022-06-16,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002641,BA001133,VLC,Versement libre complémentaire,VAL,2026-08-06,2026-08-06,75000.0,75000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002642,BA001134,OUV,Ouverture / Souscription,VAL,2020-10-10,2020-10-10,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002643,BA001134,VLC,Versement libre complémentaire,VAL,2025-04-16,2025-04-16,46000.0,46000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002644,BA001135,OUV,Ouverture / Souscription,VAL,2025-01-18,2025-01-18,479000.0,479000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002645,BA001135,VLC,Versement libre complémentaire,VAL,2029-02-13,2029-02-13,32000.0,32000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002646,BA001136,OUV,Ouverture / Souscription,VAL,2024-06-17,2024-06-17,791000.0,791000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002647,BA001136,VLC,Versement libre complémentaire,VAL,2028-10-20,2028-10-20,114000.0,114000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002648,BA001136,VLC,Versement libre complémentaire,VAL,2029-10-07,2029-10-07,114000.0,114000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002649,BA001137,OUV,Ouverture / Souscription,VAL,2025-12-13,2025-12-13,976000.0,976000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002650,BA001137,VLC,Versement libre complémentaire,VAL,2028-01-28,2028-01-28,50000.0,50000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002651,BA001137,ARB,Arbitrage entre fonds,VAL,2030-01-10,2030-01-10,92000.0,92000.0,0.0,0.0,EUR,,,False,False,0.0,False,FAS_ROT,FR001400OJI4,False
EVT_002652,BA001137,ARB,Arbitrage entre fonds,VAL,2029-01-18,2029-01-18,220000.0,220000.0,0.0,0.0,EUR,,,False,False,0.0,False,FAS_ROT,FR001400OJI4,False
EVT_002653,BA001137,RAP,Rachat partiel,VAL,2030-02-25,2030-02-25,-220000.0,-220000.0,0.0,30385.27,EUR,France,France,False,False,0.0,False,,,False
EVT_002654,BA001138,OUV,Ouverture / Souscription,VAL,2020-07-02,2020-07-02,973000.0,973000.0,0.0,0.0,EUR,Finland,,False,False,0.0,False,,,False
EVT_002655,BA001138,VLC,Versement libre complémentaire,VAL,2022-12-18,2022-12-18,193000.0,193000.0,0.0,0.0,EUR,Finland,,False,False,0.0,False,,,False
EVT_002656,BA001139,OUV,Ouverture / Souscription,VAL,2019-10-22,2019-10-22,388000.0,388000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_002657,BA001139,RAP,Rachat partiel,VAL,2021-11-01,2021-11-01,-21000.0,-21000.0,0.0,979.19,EUR,France,France,False,False,0.0,False,,,False
EVT_002658,BA001139,RAP,Rachat partiel,VAL,2022-09-27,2022-09-27,-21000.0,-21000.0,0.0,2310.21,EUR,France,France,False,False,0.0,False,,,False
EVT_002659,BA001139,RAP,Rachat partiel,VAL,2023-02-04,2023-02-04,-21000.0,-21000.0,0.0,2137.16,EUR,France,France,False,False,0.0,False,,,False
EVT_002660,BA001140,OUV,Ouverture / Souscription,VAL,2020-05-30,2020-05-30,1419000.0,1419000.0,0.0,0.0,EUR,Finland,,False,False,0.0,False,,,False
EVT_002661,BA001140,ARB,Arbitrage entre fonds,VAL,2022-02-12,2022-02-12,248000.0,248000.0,1240.0,0.0,EUR,,,False,False,0.0,False,FID_BNP,FR0010392225,False
EVT_002662,BA001141,OUV,Ouverture / Souscription,VAL,2023-12-27,2023-12-27,890000.0,890000.0,0.0,0.0,EUR,Finland,,False,False,0.0,False,,,False
EVT_002663,BA001141,VLC,Versement libre complémentaire,VAL,2026-02-08,2026-02-08,505000.0,505000.0,0.0,0.0,EUR,Finland,,False,False,0.0,False,,,False
