id_role,id_contrat,id_client,code_role,libelle_role
ROLE_003024,BA001043,CLI_0770,B,Bénéficiaire en cas de décès
ROLE_003025,BA001043,CLI_0770,UBO,Bénéficiaire effectif
ROLE_003026,BA001044,CLI_0770,S,Souscripteur / Preneur
ROLE_003027,BA001044,CLI_0770,A,Assuré
ROLE_003028,BA001044,CLI_0770,B,Bénéficiaire en cas de décès
ROLE_003029,BA001044,CLI_0770,UBO,Bénéficiaire effectif
ROLE_003030,BA001045,CLI_0770,S,Souscripteur / Preneur
ROLE_003031,BA001045,CLI_0770,A,Assuré
ROLE_003032,BA001045,CLI_0770,B,Bénéficiaire en cas de décès
ROLE_003033,BA001045,CLI_0770,UBO,Bénéficiaire effectif
ROLE_003034,BA001046,CLI_0771,S,Souscripteur / Preneur
ROLE_003035,BA001046,CLI_0771,B,Bénéficiaire en cas de décès
ROLE_003036,BA001047,CLI_0772,S,Souscripteur / Preneur
ROLE_003037,BA001047,CLI_0772,A,Assuré
ROLE_003038,BA001047,CLI_0772,B,Bénéficiaire en cas de décès
ROLE_003039,BA001048,CLI_0773,S,Souscripteur / Preneur
ROLE_003040,BA001048,CLI_0773,A,Assuré
ROLE_003041,BA001048,CLI_0773,B,Bénéficiaire en cas de décès
ROLE_003042,BA001049,CLI_0773,S,Souscripteur / Preneur
ROLE_003043,BA001049,CLI_0773,A,Assuré
ROLE_003044,BA001049,CLI_0773,B,Bénéficiaire en cas de décès
ROLE_003045,BA001050,CLI_0774,S,Souscripteur / Preneur
ROLE_003046,BA001050,CLI_0774,A,Assuré
ROLE_003047,BA001050,CLI_0774,B,Bénéficiaire en cas de décès
ROLE_003048,BA001051,CLI_0774,S,Souscripteur / Preneur
ROLE_003049,BA001051,CLI_0774,A,Assuré
ROLE_003050,BA001051,CLI_0774,B,Bénéficiaire en cas de décès
ROLE_003051,BA001052,CLI_0775,S,Souscripteur / Preneur
ROLE_003052,BA001052,CLI_0775,A,Assuré
ROLE_003053,BA001052,CLI_0775,B,Bénéficiaire en cas de décès
ROLE_003054,BA001053,CLI_0776,S,Souscripteur / Preneur
ROLE_003055,BA001053,CLI_0776,A,Assuré
ROLE_003056,BA001053,CLI_0776,B,Bénéficiaire en cas de décès
ROLE_003057,BA001054,CLI_0777,S,Souscripteur / Preneur
ROLE_003058,BA001054,CLI_0777,A,Assuré
ROLE_003059,BA001054,CLI_0777,B,Bénéficiaire en cas de décès
ROLE_003060,BA001055,CLI_0778,S,Souscripteur / Preneur
ROLE_003061,BA001055,CLI_0778,A,Assuré
ROLE_003062,BA001055,CLI_0778,B,Bénéficiaire en cas de décès
ROLE_003063,BA001056,CLI_0778,S,Souscripteur / Preneur
ROLE_003064,BA001056,CLI_0778,A,Assuré
ROLE_003065,BA001056,CLI_0778,B,Bénéficiaire en cas de décès
ROLE_003066,BA001057,CLI_0779,S,Souscripteur / Preneur
ROLE_003067,BA001057,CLI_0779,A,Assuré
ROLE_003068,BA001057,CLI_0779,B,Bénéficiaire en cas de décès
ROLE_003069,BA001058,CLI_0780,S,Souscripteur / Preneur
ROLE_003070,BA001058,CLI_0780,A,Assuré
ROLE_003071,BA001058,CLI_0780,B,Bénéficiaire en cas de décès
ROLE_003072,BA001059,CLI_0781,S,Souscripteur / Preneur
ROLE_003073,BA001059,CLI_0781,A,Assuré
ROLE_003074,BA001059,CLI_0781,B,Bénéficiaire en cas de décès
ROLE_003075,BA001060,CLI_0782,S,Souscripteur / Preneur
ROLE_003076,BA001060,CLI_0782,A,Assuré
ROLE_003077,BA001060,CLI_0782,B,Bénéficiaire en cas de décès
ROLE_003078,BA001061,CLI_0783,S,Souscripteur / Preneur
ROLE_003079,BA001061,CLI_0783,A,Assuré
ROLE_003080,BA001061,CLI_0783,B,Bénéficiaire en cas de décès
ROLE_003081,BA001062,CLI_0784,S,Souscripteur / Preneur
ROLE_003082,BA001062,CLI_0784,A,Assuré
ROLE_003083,BA001062,CLI_0784,B,Bénéficiaire en cas de décès
ROLE_003084,BA001063,CLI_0784,S,Souscripteur / Preneur
ROLE_003085,BA001063,CLI_0784,A,Assuré
ROLE_003086,BA001063,CLI_0784,B,Bénéficiaire en cas de décès
ROLE_003087,BA001064,CLI_0785,S,Souscripteur / Preneur
ROLE_003088,BA001064,CLI_0785,A,Assuré
ROLE_003089,BA001064,CLI_0785,B,Bénéficiaire en cas de décès
ROLE_003090,BA001065,CLI_0786,S,Souscripteur / Preneur
ROLE_003091,BA001065,CLI_0786,A,Assuré
ROLE_003092,BA001065,CLI_0786,B,Bénéficiaire en cas de décès
ROLE_003093,BA001066,CLI_0786,S,Souscripteur / Preneur
ROLE_003094,BA001066,CLI_0786,A,Assuré
ROLE_003095,BA001066,CLI_0786,B,Bénéficiaire en cas de décès
ROLE_003096,BA001067,CLI_0787,S,Souscripteur / Preneur
ROLE_003097,BA001067,CLI_0787,B,Bénéficiaire en cas de décès
ROLE_003098,BA001068,CLI_0788,S,Souscripteur / Preneur
ROLE_003099,BA001068,CLI_0788,A,Assuré
ROLE_003100,BA001068,CLI_0788,B,Bénéficiaire en cas de décès
ROLE_003101,BA001069,CLI_0788,S,Souscripteur / Preneur
ROLE_003102,BA001069,CLI_0788,B,Bénéficiaire en cas de décès
ROLE_003103,BA001070,CLI_0788,S,Souscripteur / Preneur
ROLE_003104,BA001070,CLI_0788,A,Assuré
ROLE_003105,BA001070,CLI_0788,B,Bénéficiaire en cas de décès
ROLE_003106,BA001071,CLI_0789,S,Souscripteur / Preneur
ROLE_003107,BA001071,CLI_0789,A,Assuré
ROLE_003108,BA001071,CLI_0789,B,Bénéficiaire en cas de décès
ROLE_003109,BA001072,CLI_0790,S,Souscripteur / Preneur
ROLE_003110,BA001072,CLI_0790,A,Assuré
ROLE_003111,BA001072,CLI_0790,B,Bénéficiaire en cas de décès
ROLE_003112,BA001073,CLI_0791,S,Souscripteur / Preneur
ROLE_003113,BA001073,CLI_0791,B,Bénéficiaire en cas de décès
ROLE_003114,BA001074,CLI_0792,S,Souscripteur / Preneur
ROLE_003115,BA001074,CLI_0792,A,Assuré
ROLE_003116,BA001074,CLI_0792,B,Bénéficiaire en cas de décès
ROLE_003117,BA001075,CLI_0793,S,Souscripteur / Preneur
ROLE_003118,BA001075,CLI_0793,A,Assuré
ROLE_003119,BA001075,CLI_0793,B,Bénéficiaire en cas de décès
ROLE_003120,BA001076,CLI_0793,S,Souscripteur / Preneur
ROLE_003121,BA001076,CLI_0793,A,Assuré
ROLE_003122,BA001076,CLI_0793,B,Bénéficiaire en cas de décès
ROLE_003123,BA001077,CLI_0793,S,Souscripteur / Preneur
ROLE_003124,BA001077,CLI_0793,A,Assuré
ROLE_003125,BA001077,CLI_0793,B,Bénéficiaire en cas de décès
ROLE_003126,BA001078,CLI_0794,S,Souscripteur / Preneur
ROLE_003127,BA001078,CLI_0794,A,Assuré
ROLE_003128,BA001078,CLI_0794,B,Bénéficiaire en cas de décès
ROLE_003129,BA001079,CLI_0795,S,Souscripteur / Preneur
ROLE_003130,BA001079,CLI_0795,B,Bénéficiaire en cas de décès
ROLE_003131,BA001080,CLI_0796,S,Souscripteur / Preneur
ROLE_003132,BA001080,CLI_0796,A,Assuré
ROLE_003133,BA001080,CLI_0796,B,Bénéficiaire en cas de décès
ROLE_003134,BA001081,CLI_0797,S,Souscripteur / Preneur
ROLE_003135,BA001081,CLI_0797,A,Assuré
ROLE_003136,BA001081,CLI_0797,B,Bénéficiaire en cas de décès
ROLE_003137,BA001082,CLI_0798,S,Souscripteur / Preneur
ROLE_003138,BA001082,CLI_0798,A,Assuré
ROLE_003139,BA001082,CLI_0798,B,Bénéficiaire en cas de décès
ROLE_003140,BA001083,CLI_0799,S,Souscripteur / Preneur
ROLE_003141,BA001083,CLI_0799,A,Assuré
ROLE_003142,BA001083,CLI_0799,B,Bénéficiaire en cas de décès
ROLE_003143,BA001084,CLI_0799,S,Souscripteur / Preneur
ROLE_003144,BA001084,CLI_0799,A,Assuré
ROLE_003145,BA001084,CLI_0799,B,Bénéficiaire en cas de décès
ROLE_003146,BA001085,CLI_0800,S,Souscripteur / Preneur
ROLE_003147,BA001085,CLI_0800,A,Assuré
ROLE_003148,BA001085,CLI_0800,B,Bénéficiaire en cas de décès
ROLE_003149,BA001086,CLI_0801,S,Souscripteur / Preneur
ROLE_003150,BA001086,CLI_0801,B,Bénéficiaire en cas de décès
ROLE_003151,BA001087,CLI_0801,S,Souscripteur / Preneur
ROLE_003152,BA001087,CLI_0801,A,Assuré
ROLE_003153,BA001087,CLI_0801,B,Bénéficiaire en cas de décès
ROLE_003154,BA001088,CLI_0802,S,Souscripteur / Preneur
ROLE_003155,BA001088,CLI_0802,B,Bénéficiaire en cas de décès
ROLE_003156,BA001089,CLI_0803,S,Souscripteur / Preneur
ROLE_003157,BA001089,CLI_0803,A,Assuré
ROLE_003158,BA001089,CLI_0803,B,Bénéficiaire en cas de décès
ROLE_003159,BA001090,CLI_0804,S,Souscripteur / Preneur
ROLE_003160,BA001090,CLI_0804,A,Assuré
ROLE_003161,BA001090,CLI_0804,B,Bénéficiaire en cas de décès
ROLE_003162,BA001091,CLI_0805,S,Souscripteur / Preneur
ROLE_003163,BA001091,CLI_0805,A,Assuré
ROLE_003164,BA001091,CLI_0805,B,Bénéficiaire en cas de décès
ROLE_003165,BA001092,CLI_0806,S,Souscripteur / Preneur
ROLE_003166,BA001092,CLI_0806,A,Assuré
ROLE_003167,BA001092,CLI_0806,B,Bénéficiaire en cas de décès
ROLE_003168,BA001093,CLI_0807,S,Souscripteur / Preneur
ROLE_003169,BA001093,CLI_0807,A,Assuré
ROLE_003170,BA001093,CLI_0807,B,Bénéficiaire en cas de décès
ROLE_003171,BA001094,CLI_0808,S,Souscripteur / Preneur
ROLE_003172,BA001094,CLI_0808,A,Assuré
ROLE_003173,BA001094,CLI_0808,B,Bénéficiaire en cas de décès
ROLE_003174,BA001094,CLI_0808,UBO,Bénéficiaire effectif
ROLE_003175,BA001095,CLI_0808,S,Souscripteur / Preneur
ROLE_003176,BA001095,CLI_0808,B,Bénéficiaire en cas de décès
ROLE_003177,BA001095,CLI_0808,UBO,Bénéficiaire effectif
ROLE_003178,BA001096,CLI_0809,S,Souscripteur / Preneur
ROLE_003179,BA001096,CLI_0809,A,Assuré
ROLE_003180,BA001096,CLI_0809,B,Bénéficiaire en cas de décès
ROLE_003181,BA001097,CLI_0810,S,Souscripteur / Preneur
ROLE_003182,BA001097,CLI_0810,A,Assuré
ROLE_003183,BA001097,CLI_0810,B,Bénéficiaire en cas de décès
ROLE_003184,BA001098,CLI_0811,S,Souscripteur / Preneur
ROLE_003185,BA001098,CLI_0811,A,Assuré
ROLE_003186,BA001098,CLI_0811,B,Bénéficiaire en cas de décès
ROLE_003187,BA001099,CLI_0811,S,Souscripteur / Preneur
ROLE_003188,BA001099,CLI_0811,A,Assuré
ROLE_003189,BA001099,CLI_0811,B,Bénéficiaire en cas de décès
ROLE_003190,BA001100,CLI_0812,S,Souscripteur / Preneur
ROLE_003191,BA001100,CLI_0812,A,Assuré
ROLE_003192,BA001100,CLI_0812,B,Bénéficiaire en cas de décès
ROLE_003193,BA001101,CLI_0813,S,Souscripteur / Preneur
ROLE_003194,BA001101,CLI_0813,A,Assuré
ROLE_003195,BA001101,CLI_0813,B,Bénéficiaire en cas de décès
ROLE_003196,BA001102,CLI_0814,S,Souscripteur / Preneur
ROLE_003197,BA001102,CLI_0814,A,Assuré
ROLE_003198,BA001102,CLI_0814,B,Bénéficiaire en cas de décès
ROLE_003199,BA001103,CLI_0814,S,Souscripteur / Preneur
ROLE_003200,BA001103,CLI_0814,A,Assuré
ROLE_003201,BA001103,CLI_0814,B,Bénéficiaire en cas de décès
ROLE_003202,BA001104,CLI_0815,S,Souscripteur / Preneur
ROLE_003203,BA001104,CLI_0815,A,Assuré
ROLE_003204,BA001104,CLI_0815,B,Bénéficiaire en cas de décès
ROLE_003205,BA001105,CLI_0816,S,Souscripteur / Preneur
ROLE_003206,BA001105,CLI_0816,A,Assuré
ROLE_003207,BA001105,CLI_0816,B,Bénéficiaire en cas de décès
ROLE_003208,BA001106,CLI_0817,S,Souscripteur / Preneur
ROLE_003209,BA001106,CLI_0817,A,Assuré
ROLE_003210,BA001106,CLI_0817,B,Bénéficiaire en cas de décès
ROLE_003211,BA001107,CLI_0818,S,Souscripteur / Preneur
ROLE_003212,BA001107,CLI_0818,A,Assuré
ROLE_003213,BA001107,CLI_0818,B,Bénéficiaire en cas de décès
ROLE_003214,BA001108,CLI_0819,S,Souscripteur / Preneur
ROLE_003215,BA001108,CLI_0819,A,Assuré
ROLE_003216,BA001108,CLI_0819,B,Bénéficiaire en cas de décès
ROLE_003217,BA001109,CLI_0820,S,Souscripteur / Preneur
ROLE_003218,BA001109,CLI_0820,B,Bénéficiaire en cas de décès
ROLE_003219,BA001110,CLI_0821,S,Souscripteur / Preneur
ROLE_003220,BA001110,CLI_0821,B,Bénéficiaire en cas de décès
ROLE_003221,BA001111,CLI_0822,S,Souscripteur / Preneur
ROLE_003222,BA001111,CLI_0822,A,Assuré
ROLE_003223,BA001111,CLI_0822,B,Bénéficiaire en cas de décès
ROLE_003224,BA001112,CLI_0823,S,Souscripteur / Preneur
ROLE_003225,BA001112,CLI_0823,A,Assuré
ROLE_003226,BA001112,CLI_0823,B,Bénéficiaire en cas de décès
ROLE_003227,BA001113,CLI_0824,S,Souscripteur / Preneur
ROLE_003228,BA001113,CLI_0824,A,Assuré
ROLE_003229,BA001113,CLI_0824,B,Bénéficiaire en cas de décès
ROLE_003230,BA001114,CLI_0825,S,Souscripteur / Preneur
ROLE_003231,BA001114,CLI_0825,B,Bénéficiaire en cas de décès
ROLE_003232,BA001115,CLI_0826,S,Souscripteur / Preneur
ROLE_003233,BA001115,CLI_0826,A,Assuré
ROLE_003234,BA001115,CLI_0826,B,Bénéficiaire en cas de décès
ROLE_003235,BA001116,CLI_0826,S,Souscripteur / Preneur
ROLE_003236,BA001116,CLI_0826,A,Assuré
ROLE_003237,BA001116,CLI_0826,B,Bénéficiaire en cas de décès
ROLE_003238,BA001117,CLI_0827,S,Souscripteur / Preneur
ROLE_003239,BA001117,CLI_0827,B,Bénéficiaire en cas de décès
ROLE_003240,BA001117,CLI_0827,UBO,Bénéficiaire effectif
ROLE_003241,BA001118,CLI_0828,S,Souscripteur / Preneur
ROLE_003242,BA001118,CLI_0828,A,Assuré
ROLE_003243,BA001118,CLI_0828,B,Bénéficiaire en cas de décès
ROLE_003244,BA001119,CLI_0829,S,Souscripteur / Preneur
ROLE_003245,BA001119,CLI_0829,A,Assuré
ROLE_003246,BA001119,CLI_0829,B,Bénéficiaire en cas de décès
ROLE_003247,BA001120,CLI_0830,S,Souscripteur / Preneur
ROLE_003248,BA001120,CLI_0830,B,Bénéficiaire en cas de décès
ROLE_003249,BA001121,CLI_0831,S,Souscripteur / Preneur
ROLE_003250,BA001121,CLI_0831,A,Assuré
ROLE_003251,BA001121,CLI_0831,B,Bénéficiaire en cas de décès
ROLE_003252,BA001122,CLI_0831,S,Souscripteur / Preneur
ROLE_003253,BA001122,CLI_0831,A,Assuré
ROLE_003254,BA001122,CLI_0831,B,Bénéficiaire en cas de décès
ROLE_003255,BA001123,CLI_0832,S,Souscripteur / Preneur
ROLE_003256,BA001123,CLI_0832,A,Assuré
ROLE_003257,BA001123,CLI_0832,B,Bénéficiaire en cas de décès
ROLE_003258,BA001124,CLI_0833,S,Souscripteur / Preneur
ROLE_003259,BA001124,CLI_0833,A,Assuré
ROLE_003260,BA001124,CLI_0833,B,Bénéficiaire en cas de décès
ROLE_003261,BA001125,CLI_0834,S,Souscripteur / Preneur
ROLE_003262,BA001125,CLI_0834,A,Assuré
ROLE_003263,BA001125,CLI_0834,B,Bénéficiaire en cas de décès
ROLE_003264,BA001126,CLI_0834,S,Souscripteur / Preneur
ROLE_003265,BA001126,CLI_0834,A,Assuré
ROLE_003266,BA001126,CLI_0834,B,Bénéficiaire en cas de décès
ROLE_003267,BA001127,CLI_0834,S,Souscripteur / Preneur
ROLE_003268,BA001127,CLI_0834,A,Assuré
ROLE_003269,BA001127,CLI_0834,B,Bénéficiaire en cas de décès
ROLE_003270,BA001128,CLI_0835,S,Souscripteur / Preneur
ROLE_003271,BA001128,CLI_0835,A,Assuré
ROLE_003272,BA001128,CLI_0835,B,Bénéficiaire en cas de décès
ROLE_003273,BA001129,CLI_0836,S,Souscripteur / Preneur
ROLE_003274,BA001129,CLI_0836,A,Assuré
ROLE_003275,BA001129,CLI_0836,B,Bénéficiaire en cas de décès
ROLE_003276,BA001130,CLI_0837,S,Souscripteur / Preneur
ROLE_003277,BA001130,CLI_0837,A,Assuré
ROLE_003278,BA001130,CLI_0837,B,Bénéficiaire en cas de décès
ROLE_003279,BA001131,CLI_0837,S,Souscripteur / Preneur
ROLE_003280,BA001131,CLI_0837,A,Assuré
ROLE_003281,BA001131,CLI_0837,B,Bénéficiaire en cas de décès
ROLE_003282,BA001132,CLI_0837,S,Souscripteur / Preneur
ROLE_003283,BA001132,CLI_0837,A,Assuré
ROLE_003284,BA001132,CLI_0837,B,Bénéficiaire en cas de décès
ROLE_003285,BA001133,CLI_0838,S,Souscripteur / Preneur
ROLE_003286,BA001133,CLI_0838,A,Assuré
ROLE_003287,BA001133,CLI_0838,B,Bénéficiaire en cas de décès
ROLE_003288,BA001133,CLI_0838,UBO,Bénéficiaire effectif
ROLE_003289,BA001134,CLI_0838,S,Souscripteur / Preneur
ROLE_003290,BA001134,CLI_0838,A,Assuré
ROLE_003291,BA001134,CLI_0838,B,Bénéficiaire en cas de décès
ROLE_003292,BA001134,CLI_0838,UBO,Bénéficiaire effectif
ROLE_003293,BA001135,CLI_0839,S,Souscripteur / Preneur
ROLE_003294,BA001135,CLI_0839,A,Assuré
ROLE_003295,BA001135,CLI_0839,B,Bénéficiaire en cas de décès
ROLE_003296,BA001136,CLI_0840,S,Souscripteur / Preneur
ROLE_003297,BA001136,CLI_0840,A,Assuré
ROLE_003298,BA001136,CLI_0840,B,Bénéficiaire en cas de décès
ROLE_003299,BA001137,CLI_0841,S,Souscripteur / Preneur
ROLE_003300,BA001137,CLI_0841,B,Bénéficiaire en cas de décès
ROLE_003301,BA001138,CLI_0842,S,Souscripteur / Preneur
ROLE_003302,BA001138,CLI_0842,A,Assuré
ROLE_003303,BA001138,CLI_0842,B,Bénéficiaire en cas de décès
ROLE_003304,BA001139,CLI_0843,S,Souscripteur / Preneur
ROLE_003305,BA001139,CLI_0843,A,Assuré
ROLE_003306,BA001139,CLI_0843,B,Bénéficiaire en cas de décès
ROLE_003307,BA001139,CLI_0843,UBO,Bénéficiaire effectif
ROLE_003308,BA001140,CLI_0844,S,Souscripteur / Preneur
ROLE_003309,BA001140,CLI_0844,A,Assuré
ROLE_003310,BA001140,CLI_0844,B,Bénéficiaire en cas de décès
ROLE_003311,BA001141,CLI_0844,S,Souscripteur / Preneur
ROLE_003312,BA001141,CLI_0844,A,Assuré
ROLE_003313,BA001141,CLI_0844,B,Bénéficiaire en cas de décès
ROLE_003314,BA001142,CLI_0845,S,Souscripteur / Preneur
ROLE_003315,BA001142,CLI_0845,B,Bénéficiaire en cas de décès
ROLE_003316,BA001143,CLI_0846,S,Souscripteur / Preneur
ROLE_003317,BA001143,CLI_0846,A,Assuré
ROLE_003318,BA001143,CLI_0846,B,Bénéficiaire en cas de décès
ROLE_003319,BA001144,CLI_0847,S,Souscripteur / Preneur
ROLE_003320,BA001144,CLI_0847,A,Assuré
ROLE_003321,BA001144,CLI_0847,B,Bénéficiaire en cas de décès
ROLE_003322,BA001145,CLI_0848,S,Souscripteur / Preneur
ROLE_003323,BA001145,CLI_0848,A,Assuré
ROLE_003324,BA001145,CLI_0848,B,Bénéficiaire en cas de décès
ROLE_003325,BA001146,CLI_0848,S,Souscripteur / Preneur
ROLE_003326,BA001146,CLI_0848,A,Assuré
ROLE_003327,BA001146,CLI_0848,B,Bénéficiaire en cas de décès
ROLE_003328,BA001147,CLI_0848,S,Souscripteur / Preneur
ROLE_003329,BA001147,CLI_0848,A,Assuré
ROLE_003330,BA001147,CLI_0848,B,Bénéficiaire en cas de décès
ROLE_003331,BA001148,CLI_0849,S,Souscripteur / Preneur
ROLE_003332,BA001148,CLI_0849,A,Assuré
ROLE_003333,BA001148,CLI_0849,B,Bénéficiaire en cas de décès
ROLE_003334,BA001148,CLI_0849,UBO,Bénéficiaire effectif
ROLE_003335,BA001149,CLI_0850,S,Souscripteur / Preneur
ROLE_003336,BA001149,CLI_0850,A,Assuré
ROLE_003337,BA001149,CLI_0850,B,Bénéficiaire en cas de décès
ROLE_003338,BA001150,CLI_0850,S,Souscripteur / Preneur
ROLE_003339,BA001150,CLI_0850,A,Assuré
ROLE_003340,BA001150,CLI_0850,B,Bénéficiaire en cas de décès
ROLE_003341,BA001151,CLI_0851,S,Souscripteur / Preneur
ROLE_003342,BA001151,CLI_0851,A,Assuré
ROLE_003343,BA001151,CLI_0851,B,Bénéficiaire en cas de décès
ROLE_003344,BA001152,CLI_0852,S,Souscripteur / Preneur
ROLE_003345,BA001152,CLI_0852,A,Assuré
ROLE_003346,BA001152,CLI_0852,B,Bénéficiaire en cas de décès
ROLE_003347,BA001153,CLI_0853,S,Souscripteur / Preneur
ROLE_003348,BA001153,CLI_0853,A,Assuré
ROLE_003349,BA001153,CLI_0853,B,Bénéficiaire en cas de décès
ROLE_003350,BA001153,CLI_0853,UBO,Bénéficiaire effectif
ROLE_003351,BA001154,CLI_0854,S,Souscripteur / Preneur
ROLE_003352,BA001154,CLI_0854,A,Assuré
ROLE_003353,BA001154,CLI_0854,B,Bénéficiaire en cas de décès
ROLE_003354,BA001155,CLI_0855,S,Souscripteur / Preneur
ROLE_003355,BA001155,CLI_0855,A,Assuré
ROLE_003356,BA001155,CLI_0855,B,Bénéficiaire en cas de décès
ROLE_003357,BA001156,CLI_0856,S,Souscripteur / Preneur
ROLE_003358,BA001156,CLI_0856,B,Bénéficiaire en cas de décès
ROLE_003359,BA001157,CLI_0857,S,Souscripteur / Preneur
ROLE_003360,BA001157,CLI_0857,A,Assuré
ROLE_003361,BA001157,CLI_0857,B,Bénéficiaire en cas de décès
ROLE_003362,BA001158,CLI_0857,S,Souscripteur / Preneur
ROLE_003363,BA001158,CLI_0857,A,Assuré
ROLE_003364,BA001158,CLI_0857,B,Bénéficiaire en cas de décès
ROLE_003365,BA001159,CLI_0858,S,Souscripteur / Preneur
ROLE_003366,BA001159,CLI_0858,B,Bénéficiaire en cas de décès
ROLE_003367,BA001160,CLI_0859,S,Souscripteur / Preneur
ROLE_003368,BA001160,CLI_0859,B,Bénéficiaire en cas de décès
ROLE_003369,BA001161,CLI_0860,S,Souscripteur / Preneur
ROLE_003370,BA001161,CLI_0860,A,Assuré
ROLE_003371,BA001161,CLI_0860,B,Bénéficiaire en cas de décès
ROLE_003372,BA001162,CLI_0861,S,Souscripteur / Preneur
ROLE_003373,BA001162,CLI_0861,A,Assuré
ROLE_003374,BA001162,CLI_0861,B,Bénéficiaire en cas de décès
ROLE_003375,BA001162,CLI_0861,UBO,Bénéficiaire effectif
ROLE_003376,BA001163,CLI_0862,S,Souscripteur / Preneur
ROLE_003377,BA001163,CLI_0862,A,Assuré
ROLE_003378,BA001163,CLI_0862,B,Bénéficiaire en cas de décès
ROLE_003379,BA001164,CLI_0862,S,Souscripteur / Preneur
ROLE_003380,BA001164,CLI_0862,A,Assuré
ROLE_003381,BA001164,CLI_0862,B,Bénéficiaire en cas de décès
ROLE_003382,BA001165,CLI_0862,S,Souscripteur / Preneur
ROLE_003383,BA001165,CLI_0862,A,Assuré
ROLE_003384,BA001165,CLI_0862,B,Bénéficiaire en cas de décès
ROLE_003385,BA001166,CLI_0863,S,Souscripteur / Preneur
ROLE_003386,BA001166,CLI_0863,A,Assuré
ROLE_003387,BA001166,CLI_0863,B,Bénéficiaire en cas de décès
ROLE_003388,BA001167,CLI_0864,S,Souscripteur / Preneur
ROLE_003389,BA001167,CLI_0864,A,Assuré
ROLE_003390,BA001167,CLI_0864,B,Bénéficiaire en cas de décès
ROLE_003391,BA001168,CLI_0865,S,Souscripteur / Preneur
ROLE_003392,BA001168,CLI_0865,A,Assuré
ROLE_003393,BA001168,CLI_0865,B,Bénéficiaire en cas de décès
ROLE_003394,BA001169,CLI_0866,S,Souscripteur / Preneur
ROLE_003395,BA001169,CLI_0866,A,Assuré
ROLE_003396,BA001169,CLI_0866,B,Bénéficiaire en cas de décès
ROLE_003397,BA001170,CLI_0867,S,Souscripteur / Preneur
ROLE_003398,BA001170,CLI_0867,A,Assuré
ROLE_003399,BA001170,CLI_0867,B,Bénéficiaire en cas de décès
ROLE_003400,BA001171,CLI_0868,S,Souscripteur / Preneur
ROLE_003401,BA001171,CLI_0868,A,Assuré
ROLE_003402,BA001171,CLI_0868,B,Bénéficiaire en cas de décès
ROLE_003403,BA001172,CLI_0868,S,Souscripteur / Preneur
ROLE_003404,BA001172,CLI_0868,A,Assuré
ROLE_003405,BA001172,CLI_0868,B,Bénéficiaire en cas de décès
ROLE_003406,BA001173,CLI_0869,S,Souscripteur / Preneur
ROLE_003407,BA001173,CLI_0869,A,Assuré
ROLE_003408,BA001173,CLI_0869,B,Bénéficiaire en cas de décès
ROLE_003409,BA001174,CLI_0870,S,Souscripteur / Preneur
ROLE_003410,BA001174,CLI_0870,A,Assuré
ROLE_003411,BA001174,CLI_0870,B,Bénéficiaire en cas de décès
ROLE_003412,BA001174,CLI_0870,UBO,Bénéficiaire effectif
ROLE_003413,BA001175,CLI_0871,S,Souscripteur / Preneur
ROLE_003414,BA001175,CLI_0871,A,Assuré
ROLE_003415,BA001175,CLI_0871,B,Bénéficiaire en cas de décès
ROLE_003416,BA001176,CLI_0872,S,Souscripteur / Preneur
ROLE_003417,BA001176,CLI_0872,A,Assuré
ROLE_003418,BA001176,CLI_0872,B,Bénéficiaire en cas de décès
ROLE_003419,BA001177,CLI_0873,S,Souscripteur / Preneur
ROLE_003420,BA001177,CLI_0873,A,Assuré
ROLE_003421,BA001177,CLI_0873,B,Bénéficiaire en cas de décès
ROLE_003422,BA001178,CLI_0874,S,Souscripteur / Preneur
ROLE_003423,BA001178,CLI_0874,A,Assuré
ROLE_003424,BA001178,CLI_0874,B,Bénéficiaire en cas de décès
ROLE_003425,BA001179,CLI_0874,S,Souscripteur / Preneur
ROLE_003426,BA001179,CLI_0874,B,Bénéficiaire en cas de décès
ROLE_003427,BA001180,CLI_0874,S,Souscripteur / Preneur
ROLE_003428,BA001180,CLI_0874,A,Assuré
ROLE_003429,BA001180,CLI_0874,B,Bénéficiaire en cas de décès
ROLE_003430,BA001181,CLI_0875,S,Souscripteur / Preneur
ROLE_003431,BA001181,CLI_0875,A,Assuré
ROLE_003432,BA001181,CLI_0875,B,Bénéficiaire en cas de décès
ROLE_003433,BA001182,CLI_0875,S,Souscripteur / Preneur
ROLE_003434,BA001182,CLI_0875,A,Assuré
ROLE_003435,BA001182,CLI_0875,B,Bénéficiaire en cas de décès
ROLE_003436,BA001183,CLI_0876,S,Souscripteur / Preneur
ROLE_003437,BA001183,CLI_0876,A,Assuré
ROLE_003438,BA001183,CLI_0876,B,Bénéficiaire en cas de décès
ROLE_003439,BA001184,CLI_0876,S,Souscripteur / Preneur
ROLE_003440,BA001184,CLI_0876,B,Bénéficiaire en cas de décès
ROLE_003441,BA001185,CLI_0877,S,Souscripteur / Preneur
ROLE_003442,BA001185,CLI_0877,B,Bénéficiaire en cas de décès
ROLE_003443,BA001186,CLI_0877,S,Souscripteur / Preneur
ROLE_003444,BA001186,CLI_0877,A,Assuré
ROLE_003445,BA001186,CLI_0877,B,Bénéficiaire en cas de décès
